cid,brand,product,model_number,date_certified,category,frequency_band,wifi_support_list,wifi_n,wifi_ac,wifi_6,wifi_7
WFA127940,Zebra Technologies,ET65,ET65,2024-07-02,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA123933,Zebra Technologies,TC73,TC73,2024-07-02,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA125525,Zebra Technologies,TC22,TC22,2024-07-02,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA113732,Honeywell Safety and Productivity Solutions,Mobile Computer,CT45P-X0N​,2024-07-02,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA109066,Honeywell Safety and Productivity Solutions,CT40XP,CT40P-L1N,2024-07-02,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131794,Honeywell Building Technologies,Thermostat,TC320B-G,2024-07-02,Smart Home,2.4 GHz,n,True,False,False,False
WFA131720,Universal Electronics Inc.,Carrier Entry Level and ICP Thermostat,UE61S,2024-07-02,Smart Home,2.4 GHz,n,True,False,False,False
WFA131793,Honeywell Building Technologies,Thermostat,TC320C-G,2024-07-02,Smart Home,2.4 GHz,n,True,False,False,False
WFA109521,"AzureWave Technologies, Inc.",IEEE 802.11 b/g/n Microcontroller Module,AW-CU442,2024-07-01,Other,2.4 GHz,n,True,False,False,False
WFA131356,CILICO MICROELECTRONICS LIMITED,C80,C80,2024-07-01,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131791,Shenzhen Tinno Mobile Technology Corp,Smart Phone,U655AC,2024-07-01,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130973,Frontier Smart Technologies,Auria,FS2345,2024-07-01,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130494,Robert Bosch Car Multimedia Suzhou,ZEEKR 2.X DHU,EF1E-M-R FDHU,2024-07-01,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130493,Robert Bosch Car Multimedia Suzhou,ZEEKR 2.X DHU,CX1E-EU,2024-07-01,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130939,Vantiva,ARRIS DOCSIS 3.1 Residential Gateway,G20,2024-07-01,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131437,Ubiquiti Inc.,UniFi Mobile Router Ultra,UMR-Ultra,2024-07-01,Routers,2.4 GHz,n,True,False,False,False
WFA131751,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar W827E,2024-06-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131759,ZTE Corporation,Home Gateway,ZXHN F7615UV3b,2024-06-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131773,ZTE Corporation,5G Digital Mobile Phone,ZTE A2025HL,2024-06-28,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA112498,Intel,Intel® Wi-Fi 6E AX211 (Gig+),AX211,2024-06-28,Computers & Accessories,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA126056,Zebra Technologies,TC27,TC27,2024-06-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA123888,Zebra Technologies,TC78,TC78,2024-06-28,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA127941,Zebra Technologies,ET65,ET65,2024-06-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA126847,Hewlett Packard Enterprise,AP34,AP34-US,2024-06-28,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA129679,Hewlett Packard Enterprise,AP24,AP24-US,2024-06-28,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA128809,H3C,H3C WA7638 WLAN AP with H3C WX Series WLAN Controller,H3C WA7638 WLAN AP with H3C WX Series WLAN Controller,2024-06-28,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131661,H3C,H3C WA7636 WLAN AP with H3C WX Series WLAN Controller,H3C WA7636 WLAN AP with H3C WX Series WLAN Controller,2024-06-28,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA130974,Frontier Smart Technologies,Auria,FS2345,2024-06-28,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131750,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar EN8145B7Ns,2024-06-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131752,"Huawei Technologies Co., Ltd.",Optical Network Terminal,OptiXstar W827E-2,2024-06-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131758,"Clover Network, LLC",Clover Flex Pocket,C407,2024-06-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130248,Hewlett Packard Enterprise,AP64,AP64-US,2024-06-28,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA125667,Hewlett Packard Enterprise,AP45,AP45-US,2024-06-28,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA112173,Samsung Electronics,SM-R865U,SM-R865U,2024-06-28,Other,2.4 GHz; 5 GHz,n,True,False,False,False
WFA131757,Signify,Wi-Fi luminaire,9290025250A,2024-06-28,Other,2.4 GHz,n,True,False,False,False
WFA131767,"Home Depot Product Authority, LLC",50ft Commercial Grade Permanent Mount Smart Coloring Charging String Lights,SQHDK03-15PSL,2024-06-28,Smart Home,2.4 GHz,n,True,False,False,False
WFA113576,"Espressif Systems (Shanghai) Co., Ltd.",Wi-Fi & Bluetooth Internet of Things Module,ESP32-MINI-1,2024-06-28,Other,2.4 GHz,n,True,False,False,False
WFA131092,ZTE Corporation,Router,G5 Ultra,2024-06-26,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131745,Samsung Electronics,Mobile Phone,SM-A065M/DS,2024-06-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131657,NTT Corporation,Home Gateway,RX-601MI,2024-06-26,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131173,Shenzhen Tinno Mobile Technology Corp,Smart Phone,U655AA,2024-06-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131655,Marshall Group AB,TV Sound Bar,HESTON 120,2024-06-26,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131748,Samsung Electronics,Mobile Phone,SM-A065M,2024-06-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131724,"Home Depot Product Authority, LLC",8.8 cu. ft. Smart Convertible Chest Freezer/Refrigerator,MDCF9WH,2024-06-25,Smart Home,2.4 GHz,n,True,False,False,False
WFA131602,"Grandstream Networks, Inc.",In-Wall AX3000 Wi-Fi 6 Access Point,GWN7661E,2024-06-25,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131735,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,eKitEngine AP673,2024-06-25,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131210,Samsung Electronics,Mobile Phone,SM-A065F/DS,2024-06-25,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131482,"Megatronix (Beijing) Technology Co., Ltd",CONNECTIVITY ASSY,CMAG2A2,2024-06-25,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131029,"Clover Network, LLC",Clover Flex,C406,2024-06-25,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131728,TCL Communication Ltd.,9465X,9465X,2024-06-25,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131718,HP Inc.,HP LaserJet Pro MFP M126snw plus,53X76A,2024-06-25,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA131690,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEEE1JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131683,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFN1JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131684,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFA2JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131685,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DE4JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131686,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DN8JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131687,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DN9JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131688,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DABJT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131689,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DNAJT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131572,Intel,Intel® Wi-Fi 7 BE201,BE201,2024-06-24,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131691,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEEE2JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131681,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFA0JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131692,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEEJ0JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131693,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEEA0JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131694,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEEA2JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131695,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEEA3JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131696,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DE5JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131682,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFA1JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131676,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFE0JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131680,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFS0JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131713,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5576-26,2024-06-24,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA131714,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine6576-56TP,2024-06-24,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA131715,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine6576-57T,2024-06-24,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131716,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine6776I-X6TH,2024-06-24,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131679,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFN0JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131698,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DAAJT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131677,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MMEFE1JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131697,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CL-MM6DJ3JT,2024-06-24,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131701,TCL Communication Ltd.,T510WS,T510WS,2024-06-21,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130155,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine6776-57T,2024-06-21,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131579,Hansong (Nanjing) Technology Ltd.,CANVAS-2,CANVAS 2.0,2024-06-21,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131502,ZTE Corporation,LTE Digital Mobile Phone,Z2455,2024-06-21,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130981,"Kaonbroadband CO., LTD.",GPON Gateway,PG6692G,2024-06-21,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131704,ZTE Corporation,Home Gateway,ZXHN F1611A,2024-06-21,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131644,"Lexmark International, Inc.",CX950se,7566-288,2024-06-21,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131473,"Lexmark International, Inc.",CX951se,7566-288,2024-06-21,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131702,TCL Communication Ltd.,T435X,T435X,2024-06-21,Phones,2.4 GHz,n,True,False,False,False
WFA131666,Neusoft Corporation,HEAD UNIT ASSY,YGM2203MD,2024-06-20,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131667,Zebra Technologies,TC58E,TC58E,2024-06-20,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131664,Neusoft Corporation,HEAD UNIT ASSY,YGM2203MB,2024-06-20,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129146,Zebra Technologies,MC9450,MC9450,2024-06-20,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131665,Neusoft Corporation,HEAD UNIT ASSY,YGM2203MC,2024-06-20,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131669,Pioneer Corporation,RDS AV RECEIVER,AVH-SZ500ZS,2024-06-20,Routers,5 GHz,"n, ac",True,True,False,False
WFA131560,"Ricoh Company, Ltd.",RICOH IM C431 JPN,IM C431 JPN,2024-06-19,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131559,"Ricoh Company, Ltd.",RICOH IM C401F,IM C401F,2024-06-19,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131307,"Nubia Technology Co., Ltd.",Satellite mobile terminal（5G）,NX725J,2024-06-19,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129092,Robert Bosch Car Multimedia Suzhou,ZEEKR 2.X DHU,E EB ABCDEF 1,2024-06-18,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131216,TCL Communication Ltd.,9465G,9465G,2024-06-18,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129344,"Nokia Shanghai Bell Co., Ltd.",Nokia WiFi Beacon 24,Beacon 24,2024-06-18,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131587,"T3 Technology Co.,Ltd.",GPON ONT,T626ProV2,2024-06-18,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131638,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5773-23H,2024-06-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131637,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5773-23HW,2024-06-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131636,"Huawei Technologies Co., Ltd.",Wireless LAN Access Point,AirEngine5773-21,2024-06-17,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131623,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2DE8AED,2024-06-17,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131642,Shenzhen Transsion Holdings Ltd.,Mobile Phone,X6860,2024-06-17,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA127025,Motorola Mobility LLC,XT2341-3,XT2341-3,2024-06-17,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131170,Neusoft Corporation,HEAD UNIT ASSY,YGM2203MA,2024-06-14,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131214,TCL Communication Ltd.,9491G,9491G,2024-06-14,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA127601,MobiWire SAS,4G Smart Phone,MobiWire H6322,2024-06-14,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA125403,Advanced Digital Broadcast S.A.,VM5722,VM5722,2024-06-14,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA125678,Shelly Europe,Shelly Gen3 series,SH...,2024-06-14,Smart Home,2.4 GHz,n,True,False,False,False
WFA131515,"Google, Inc.","GGH2X, GC15S","GGH2X, GC15S",2024-06-13,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA130581,Universal Electronics Inc.,UE61 Module,US61S,2024-06-13,Smart Home,2.4 GHz,n,True,False,False,False
WFA131574,"Clover Network, LLC",Clover Companion,C800,2024-06-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131513,"Google, Inc.","GGX8B, GZC4K, GQ57S","GGX8B, GZC4K, GQ57S",2024-06-13,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131491,"Shenzhen SDMC Technology Co., Ltd",AX3000 Dual Band  WiFi GPON Terminal,NP3081G,2024-06-13,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131514,"Google, Inc.","GR83Y, GWVK6, GEC77","GR83Y, GWVK6, GEC77",2024-06-12,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131567,Skyworth Group,GPON ONU,GFD1302,2024-06-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131568,Skyworth Group,GPON ONU,GFD130,2024-06-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131581,TP-Link Systems Inc.,BE11000 Whole Home Mesh Wi-Fi 7 System,Deco BE11000,2024-06-12,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131580,TP-Link Systems Inc.,BE11000 Whole Home Mesh Wi-Fi 7 System,Deco BE63,2024-06-12,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131582,TP-Link Systems Inc.,BE11000 Whole Home Mesh Wi-Fi 7 System,Deco BE65 Pro,2024-06-12,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA131270,Shenzhen Transsion Holdings Ltd.,Mobile Phone,CLA6,2024-06-12,Phones,2.4 GHz,n,True,False,False,False
WFA131590,TCL Communication Ltd.,8194A,8194A,2024-06-12,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131557,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RS8EM0AJA,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131571,ZTE Corporation,Wireless Router,ZXHN HV3601P,2024-06-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA131525,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDDE8AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131536,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL2EE5AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131535,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLFCE1AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131563,Zebra Technologies,WT5400,WT5400,2024-06-11,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131509,Linkplay,WiiM Amp Pro,AMP002,2024-06-11,Smart Home,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131529,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST6DE0AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131528,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE0AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131527,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE1AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131526,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CV-RLDDM0AJA,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131524,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDDE0AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131523,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDDM0AJA,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131522,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDDEAAJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131521,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLDDE4AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131530,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-STADE0AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131516,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS9DE0AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131517,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS2DE4AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131518,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS2DE6AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131519,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS2DE0AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131537,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-BS6DE0AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131538,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-BS6DE1AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131539,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CS6DE0AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131540,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CS6DE1AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131562,Zebra Technologies,WT6400,WT6400,2024-06-11,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA131558,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST7DE4AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131556,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS8EM4AJA,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131555,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS8EM2AJA,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131554,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS8EE2AJA,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131553,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS8EE1AJA,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131552,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL5EEMAJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131551,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL5EEJAJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131550,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL5EE2AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131549,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CS7EECAEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131548,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-BS7EEFAEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131547,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-BS7EEEAEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131546,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CS1DE1AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131545,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CS1DE0AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131544,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-BS1DE0AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131541,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CS6DE3AEB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131531,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-STADE1AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131532,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-STADE2AJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA131533,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-STADEAAJB,2024-06-11,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
